AvgTicketPrice,Cancelled,Dest,DestAirportID,DestCityName,DestCountry,DestLocation,DestRegion,DestWeather,DistanceKilometers,DistanceMiles,FlightDelay,FlightDelayMin,FlightDelayType,FlightNum,FlightTimeHour,FlightTimeMin,Origin,OriginAirportID,OriginCityName,OriginCountry,OriginLocation,OriginRegion,OriginWeather,dayOfWeek,hour_of_day
$740.94 ,FALSE,Des Moines International Airport,DSM,Des Moines,US,"{
  ""lat"": ""41.5340004"",
  ""lon"": ""-93.6631012""
}",US-IA,Rain,"11,818.55","7,343.71",FALSE,0,No Delay,CE5KR4H,9.379802008,562.788,Chengdu Shuangliu International Airport,CTU,Chengdu,CN,"{
  ""lat"": ""30.57850075"",
  ""lon"": ""103.9469986""
}",SE-BD,Cloudy,5,1
$952.76 ,FALSE,San Francisco International Airport,SFO,San Francisco,US,"{
  ""lat"": ""37.61899948"",
  ""lon"": ""-122.375""
}",US-CA,Sunny,"7,244.26","4,501.37",FALSE,0,No Delay,2DRVIFE,6.707647564,402.459,Jorge Chavez International Airport,LIM,Lima,PE,"{
  ""lat"": ""-12.0219"",
  ""lon"": ""-77.114304""
}",SE-BD,Clear,5,1
"$1,069.51 ",FALSE,San Diego International Airport,SAN,San Diego,US,"{
  ""lat"": ""32.73360062"",
  ""lon"": ""-117.1900024""
}",US-CA,Damaging Wind,"9,695.35","6,024.41",FALSE,0,No Delay,OK4GWOP,7.69472461,461.683,Munich Airport,MUC,Munich,DE,"{
  ""lat"": ""48.353802"",
  ""lon"": ""11.7861""
}",DE-BY,Heavy Fog,5,1
"$1,017.54 ",FALSE,Ukrainka Air Base,XHBU,Belogorsk,RU,"{
  ""lat"": ""51.169997"",
  ""lon"": ""128.445007""
}",RU-AMU,Rain,"1,536.89",954.981,FALSE,0,No Delay,KRMHCUM,1.219755939,73.185,Beijing Capital International Airport,PEK,Beijing,CN,"{
  ""lat"": ""40.08010101"",
  ""lon"": ""116.5849991""
}",SE-BD,Rain,5,1
"$1,134.40 ",FALSE,Venice Marco Polo Airport,VE05,Venice,IT,"{
  ""lat"": ""45.505299"",
  ""lon"": ""12.3519""
}",IT-34,Rain,577.575,358.888,TRUE,210,Weather Delay,W8VDZE3,4.101640385,246.098,Frankfurt am Main Airport,FRA,Frankfurt am Main,DE,"{
  ""lat"": ""50.033333"",
  ""lon"": ""8.570556""
}",DE-HE,Sunny,5,1
$964.67 ,FALSE,Sheremetyevo International Airport,SVO,Moscow,RU,"{
  ""lat"": ""55.972599"",
  ""lon"": ""37.4146""
}",RU-MOS,Cloudy,"2,491.05","1,547.87",TRUE,255,Carrier Delay,A7X2YXI,8.024314451,481.459,London Luton Airport,LTN,London,GB,"{
  ""lat"": ""51.87469864"",
  ""lon"": ""-0.368333012""
}",GB-ENG,Clear,5,0
"$1,080.98 ",FALSE,Raleigh Durham International Airport,RDU,Raleigh/Durham,US,"{
  ""lat"": ""35.87760162"",
  ""lon"": ""-78.78749847""
}",US-NC,Sunny,"13,558.58","8,424.91",FALSE,0,No Delay,CTWUSR5,12.55423692,753.254,King Shaka International Airport,DUR,Durban,ZA,"{
  ""lat"": ""-29.61444444"",
  ""lon"": ""31.11972222""
}",SE-BD,Cloudy,5,0
$349.83 ,FALSE,Shanghai Hongqiao International Airport,SHA,Shanghai,CN,"{
  ""lat"": ""31.19790077"",
  ""lon"": ""121.3359985""
}",SE-BD,Rain,"1,174.36",729.712,FALSE,0,No Delay,WJ0AQV0,1.304841656,78.29,Guangzhou Baiyun International Airport,CAN,Guangzhou,CN,"{
  ""lat"": ""23.39240074"",
  ""lon"": ""113.2990036""
}",SE-BD,Clear,5,0
$911.99 ,FALSE,Stockholm-Arlanda Airport,ARN,Stockholm,SE,"{
  ""lat"": ""59.65190125"",
  ""lon"": ""17.91860008""
}",SE-AB,Cloudy,"1,429.95",888.528,FALSE,0,No Delay,88J0SEY,2.166586414,129.995,London Luton Airport,LTN,London,GB,"{
  ""lat"": ""51.87469864"",
  ""lon"": ""-0.368333012""
}",GB-ENG,Clear,5,0
$789.32 ,TRUE,Phoenix Sky Harbor International Airport,PHX,Phoenix,US,"{
  ""lat"": ""33.43429947"",
  ""lon"": ""-112.012001""
}",US-AZ,Heavy Fog,"9,940.95","6,177.02",FALSE,0,No Delay,2A9QZ1W,8.284125808,497.048,Ciampino___G. B. Pastine International Airport,RM12,Rome,IT,"{
  ""lat"": ""41.7994"",
  ""lon"": ""12.5949""
}",IT-62,Cloudy,5,0
$710.69 ,TRUE,Shanghai Hongqiao International Airport,SHA,Shanghai,CN,"{
  ""lat"": ""31.19790077"",
  ""lon"": ""121.3359985""
}",SE-BD,Sunny,"11,444.00","7,110.97",FALSE,0,No Delay,X0VX2GJ,9.536669536,572.2,Lester B. Pearson International Airport,YYZ,Toronto,CA,"{
  ""lat"": ""43.67720032"",
  ""lon"": ""-79.63059998""
}",CA-ON,Thunder & Lightning,5,0
$925.93 ,TRUE,Zurich Airport,ZRH,Zurich,CH,"{
  ""lat"": ""47.464699"",
  ""lon"": ""8.54917""
}",CH-ZH,Clear,"7,088.60","4,404.65",FALSE,0,No Delay,RZT22CH,8.438807526,506.328,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA,"{
  ""lat"": ""49.90999985"",
  ""lon"": ""-97.23989868""
}",CA-MB,Heavy Fog,5,0
$996.13 ,FALSE,Ottawa Macdonald-Cartier International Airport,YOW,Ottawa,CA,"{
  ""lat"": ""45.32249832"",
  ""lon"": ""-75.66919708""
}",CA-ON,Sunny,"5,626.99","3,496.45",FALSE,0,No Delay,13X5SKH,4.68915646,281.349,Oslo Gardermoen Airport,OSL,Oslo,NO,"{
  ""lat"": ""60.19390106"",
  ""lon"": ""11.10039997""
}",NO-02,Sunny,5,0
"$1,061.28 ",FALSE,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA,"{
  ""lat"": ""49.90999985"",
  ""lon"": ""-97.23989868""
}",CA-MB,Rain,"7,379.45","4,585.38",FALSE,0,No Delay,1X5NZHT,7.234752961,434.085,Verona Villafranca Airport,VR10,Verona,IT,"{
  ""lat"": ""45.395699"",
  ""lon"": ""10.8885""
}",IT-34,Rain,5,0
"$1,167.85 ",FALSE,Warsaw Chopin Airport,WAW,Warsaw,PL,"{
  ""lat"": ""52.16569901"",
  ""lon"": ""20.96710014""
}",PL-MZ,Clear,"1,246.30",774.418,FALSE,0,No Delay,6XJWHJ0,1.597826007,95.87,Turin Airport,TO11,Torino,IT,"{
  ""lat"": ""45.200802"",
  ""lon"": ""7.64963""
}",IT-21,Clear,5,0
"$1,072.74 ",FALSE,Jeju International Airport,CJU,Jeju City,KR,"{
  ""lat"": ""33.51129913"",
  ""lon"": ""126.4929962""
}",SE-BD,Sunny,"8,925.05","5,545.77",FALSE,0,No Delay,ZHJ60WD,12.39590479,743.754,Frankfurt am Main Airport,FRA,Frankfurt am Main,DE,"{
  ""lat"": ""50.033333"",
  ""lon"": ""8.570556""
}",DE-HE,Rain,5,0
$452.58 ,FALSE,Mariscal Sucre International Airport,UIO,Quito,EC,"{
  ""lat"": ""-0.129166667"",
  ""lon"": ""-78.3575""
}",EC-P,Clear,0,0,FALSE,0,No Delay,JFNKXKR,0,0,Mariscal Sucre International Airport,UIO,Quito,EC,"{
  ""lat"": ""-0.129166667"",
  ""lon"": ""-78.3575""
}",EC-P,Cloudy,5,0
$300.34 ,FALSE,Chicago O'Hare International Airport,ORD,Chicago,US,"{
  ""lat"": ""41.97859955"",
  ""lon"": ""-87.90480042""
}",US-IL,Rain,"1,798.90","1,117.79",TRUE,15,Late Aircraft Delay,Y9FDTVT,2.975606544,178.536,Albuquerque International Sunport Airport,ABQ,Albuquerque,US,"{
  ""lat"": ""35.040199"",
  ""lon"": ""-106.609001""
}",US-NM,Clear,5,0
$725.19 ,FALSE,Itami Airport,ITM,Osaka,JP,"{
  ""lat"": ""34.78549957"",
  ""lon"": ""135.4380035""
}",SE-BD,Sunny,"17,608.32","10,941.30",FALSE,0,No Delay,XSOOLVL,18.34199718,"1,100.52",Comodoro Arturo Merino Benitez International Airport,SCL,Santiago,CL,"{
  ""lat"": ""-33.39300156"",
  ""lon"": ""-70.78579712""
}",SE-BD,Damaging Wind,5,0
$935.23 ,FALSE,Sydney Kingsford Smith International Airport,SYD,Sydney,AU,"{
  ""lat"": ""-33.94609833"",
  ""lon"": ""151.177002""
}",SE-BD,Heavy Fog,"8,309.33","5,163.18",FALSE,0,No Delay,EL5IUA2,10.6529875,639.179,Gimpo International Airport,GMP,Seoul,KR,"{
  ""lat"": ""37.5583"",
  ""lon"": ""126.791""
}",SE-BD,Sunny,5,0
$399.80 ,FALSE,Tulsa International Airport,TUL,Tulsa,US,"{
  ""lat"": ""36.19839859"",
  ""lon"": ""-95.88809967""
}",US-OK,Clear,990.217,615.292,TRUE,210,Carrier Delay,LZ9HG8W,4.368611314,262.117,Minneapolis-St Paul International/Wold-Chamberlain Airport,MSP,Minneapolis,US,"{
  ""lat"": ""44.88199997"",
  ""lon"": ""-93.22180176""
}",US-MN,Cloudy,5,0
$771.39 ,FALSE,Edmonton International Airport,CYEG,Edmonton,CA,"{
  ""lat"": ""53.30970001"",
  ""lon"": ""-113.5800018""
}",CA-AB,Sunny,"7,178.79","4,460.70",FALSE,0,No Delay,V1TCR2A,8.546182189,512.771,Charles de Gaulle International Airport,CDG,Paris,FR,"{
  ""lat"": ""49.01279831"",
  ""lon"": ""2.549999952""
}",FR-J,Cloudy,5,0
"$1,190.23 ",FALSE,Sheremetyevo International Airport,SVO,Moscow,RU,"{
  ""lat"": ""55.972599"",
  ""lon"": ""37.4146""
}",RU-MOS,Clear,"6,865.20","4,265.84",FALSE,0,No Delay,9MUYVIG,7.151254211,429.075,Shanghai Pudong International Airport,PVG,Shanghai,CN,"{
  ""lat"": ""31.14340019"",
  ""lon"": ""121.8050003""
}",SE-BD,Heavy Fog,5,0
"$1,010.57 ",TRUE,Shanghai Hongqiao International Airport,SHA,Shanghai,CN,"{
  ""lat"": ""31.19790077"",
  ""lon"": ""121.3359985""
}",SE-BD,Damaging Wind,"9,243.81","5,743.84",FALSE,0,No Delay,OS7OSHA,7.336357908,440.181,London Gatwick Airport,LGW,London,GB,"{
  ""lat"": ""51.14810181"",
  ""lon"": ""-0.190277994""
}",GB-ENG,Heavy Fog,5,0
$479.25 ,TRUE,Rochester International Airport,RST,Rochester,US,"{
  ""lat"": ""43.90829849"",
  ""lon"": ""-92.5""
}",US-MN,Thunder & Lightning,"7,186.05","4,465.20",FALSE,0,No Delay,RDTJA5J,8.554817259,513.289,Berlin-Tegel Airport,TXL,Berlin,DE,"{
  ""lat"": ""52.5597"",
  ""lon"": ""13.2877""
}",DE-BE,Rain,4,23
$924.22 ,FALSE,Mariscal Sucre International Airport,UIO,Quito,EC,"{
  ""lat"": ""-0.129166667"",
  ""lon"": ""-78.3575""
}",SE-BD,Thunder & Lightning,"3,766.39","2,340.33",FALSE,0,No Delay,WOCLPVJ,4.828703994,289.722,Comodoro Arturo Merino Benitez International Airport,SCL,Santiago,CL,"{
  ""lat"": ""-33.39300156"",
  ""lon"": ""-70.78579712""
}",SE-BD,Rain,4,23
$313.87 ,FALSE,Turin Airport,TO11,Torino,IT,"{
  ""lat"": ""45.200802"",
  ""lon"": ""7.64963""
}",IT-21,Cloudy,818.231,508.425,TRUE,105,Late Aircraft Delay,7K350BT,2.507620957,150.457,Amsterdam Airport Schiphol,AMS,Amsterdam,NL,"{
  ""lat"": ""52.30860138"",
  ""lon"": ""4.76388979""
}",NL-NH,Rain,4,23
$734.35 ,FALSE,Oslo Gardermoen Airport,OSL,Oslo,NO,"{
  ""lat"": ""60.19390106"",
  ""lon"": ""11.10039997""
}",NO-02,Damaging Wind,"7,694.32","4,781.03",TRUE,165,NAS Delay,L2UCOGQ,9.499401434,569.964,Gimpo International Airport,GMP,Seoul,KR,"{
  ""lat"": ""37.5583"",
  ""lon"": ""126.791""
}",SE-BD,Thunder & Lightning,4,23
$959.64 ,FALSE,Portland International Jetport Airport,PWM,Portland,US,"{
  ""lat"": ""43.64619827"",
  ""lon"": ""-70.30930328""
}",US-ME,Clear,"9,916.29","6,161.69",FALSE,0,No Delay,6WZSVZE,10.32946443,619.768,New Chitose Airport,CTS,Chitose / Tomakomai,JP,"{
  ""lat"": ""42.77519989"",
  ""lon"": ""141.6920013""
}",SE-BD,Cloudy,4,23
$488.35 ,FALSE,Vienna International Airport,VIE,Vienna,AT,"{
  ""lat"": ""48.11029816"",
  ""lon"": ""16.56970024""
}",AT-9,Rain,"7,366.69","4,577.45",FALSE,0,No Delay,R8G9L0E,9.444472103,566.668,Chengdu Shuangliu International Airport,CTU,Chengdu,CN,"{
  ""lat"": ""30.57850075"",
  ""lon"": ""103.9469986""
}",SE-BD,Rain,4,23
$940.23 ,FALSE,Venice Marco Polo Airport,VE05,Venice,IT,"{
  ""lat"": ""45.505299"",
  ""lon"": ""12.3519""
}",IT-34,Rain,"7,140.67","4,437.01",FALSE,0,No Delay,DB4SPUG,9.15470635,549.282,Richmond International Airport,RIC,Richmond,US,"{
  ""lat"": ""37.50519943"",
  ""lon"": ""-77.31970215""
}",US-VA,Sunny,4,23
$987.16 ,FALSE,Oslo Gardermoen Airport,OSL,Oslo,NO,"{
  ""lat"": ""60.19390106"",
  ""lon"": ""11.10039997""
}",NO-02,Clear,"1,142.37",709.834,FALSE,0,No Delay,UN9QNAQ,1.269297111,76.158,Frankfurt am Main Airport,FRA,Frankfurt am Main,DE,"{
  ""lat"": ""50.033333"",
  ""lon"": ""8.570556""
}",DE-HE,Hail,4,23
$613.66 ,TRUE,Warsaw Chopin Airport,WAW,Warsaw,PL,"{
  ""lat"": ""52.16569901"",
  ""lon"": ""20.96710014""
}",PL-MZ,Rain,"8,305.76","5,160.96",FALSE,0,No Delay,1GXF2QH,8.651831019,519.11,Orlando Sanford International Airport,SFB,Orlando,US,"{
  ""lat"": ""28.77759933"",
  ""lon"": ""-81.23750305""
}",US-FL,Heavy Fog,4,23
$255.63 ,FALSE,San Antonio International Airport,SAT,San Antonio,US,"{
  ""lat"": ""29.53370094"",
  ""lon"": ""-98.46980286""
}",US-TX,Sunny,"3,916.32","2,433.49",FALSE,0,No Delay,H7KZE8U,4.662286779,279.737,Mariscal Sucre International Airport,UIO,Quito,EC,"{
  ""lat"": ""-0.129166667"",
  ""lon"": ""-78.3575""
}",SE-BD,Damaging Wind,4,23
$192.02 ,FALSE,Pisa International Airport,PI05,Pisa,IT,"{
  ""lat"": ""43.683899"",
  ""lon"": ""10.3927""
}",IT-52,Sunny,652.419,405.395,TRUE,90,Security Delay,M16YNRN,2.488513969,149.311,Falcone Borsellino Airport,PA03,Palermo,IT,"{
  ""lat"": ""38.175999"",
  ""lon"": ""13.091""
}",IT-82,Cloudy,4,23
$581.37 ,TRUE,Melbourne International Airport,MEL,Melbourne,AU,"{
  ""lat"": ""-37.673302"",
  ""lon"": ""144.843002""
}",SE-BD,Thunder & Lightning,"13,926.16","8,653.31",FALSE,0,No Delay,FVNE2GR,13.65309416,819.186,Mariscal Sucre International Airport,UIO,Quito,EC,"{
  ""lat"": ""-0.129166667"",
  ""lon"": ""-78.3575""
}",SE-BD,Damaging Wind,4,23
$301.08 ,FALSE,OR Tambo International Airport,JNB,Johannesburg,ZA,"{
  ""lat"": ""-26.1392"",
  ""lon"": ""28.246""
}",SE-BD,Cloudy,"9,287.66","5,771.08",TRUE,105,Late Aircraft Delay,A05HK6I,12.06962139,724.177,Manchester Airport,MAN,Manchester,GB,"{
  ""lat"": ""53.35369873"",
  ""lon"": ""-2.274950027""
}",GB-ENG,Sunny,4,23
$886.89 ,FALSE,Tucson International Airport,TUS,Tucson,US,"{
  ""lat"": ""32.11610031"",
  ""lon"": ""-110.9410019""
}",US-AZ,Heavy Fog,"10,580.94","6,574.69",TRUE,270,Late Aircraft Delay,6REG0UW,14.29716635,857.83,Jeju International Airport,CJU,Jeju City,KR,"{
  ""lat"": ""33.51129913"",
  ""lon"": ""126.4929962""
}",SE-BD,Sunny,4,23
$639.34 ,FALSE,Sheremetyevo International Airport,SVO,Moscow,RU,"{
  ""lat"": ""55.972599"",
  ""lon"": ""37.4146""
}",RU-MOS,Thunder & Lightning,"2,491.05","1,547.87",FALSE,0,No Delay,6R8YQWX,3.459788247,207.587,London Luton Airport,LTN,London,GB,"{
  ""lat"": ""51.87469864"",
  ""lon"": ""-0.368333012""
}",GB-ENG,Sunny,4,22
$827.33 ,FALSE,Ukrainka Air Base,XHBU,Belogorsk,RU,"{
  ""lat"": ""51.169997"",
  ""lon"": ""128.445007""
}",RU-AMU,Rain,"9,971.76","6,196.16",FALSE,0,No Delay,9PHWZN7,7.914093009,474.846,Melbourne International Airport,MEL,Melbourne,AU,"{
  ""lat"": ""-37.673302"",
  ""lon"": ""144.843002""
}",SE-BD,Rain,4,22
$448.16 ,FALSE,General Mitchell International Airport,MKE,Milwaukee,US,"{
  ""lat"": ""42.94720078"",
  ""lon"": ""-87.89659882""
}",US-WI,Hail,"4,449.19","2,764.60",FALSE,0,No Delay,24B12T8,5.296657142,317.799,El Dorado International Airport,BOG,Bogota,CO,"{
  ""lat"": ""4.70159"",
  ""lon"": ""-74.1469""
}",CO-CUN,Rain,4,22
$200.19 ,FALSE,McCarran International Airport,LAS,Las Vegas,US,"{
  ""lat"": ""36.08010101"",
  ""lon"": ""-115.1520004""
}",US-NV,Damaging Wind,0,0,FALSE,0,No Delay,DW5TI7F,0,0,McCarran International Airport,LAS,Las Vegas,US,"{
  ""lat"": ""36.08010101"",
  ""lon"": ""-115.1520004""
}",US-NV,Heavy Fog,4,22
$322.59 ,FALSE,Mariscal Sucre International Airport,UIO,Quito,EC,"{
  ""lat"": ""-0.129166667"",
  ""lon"": ""-78.3575""
}",SE-BD,Sunny,"6,758.48","4,199.53",FALSE,0,No Delay,6TNESBF,7.040085909,422.405,Edmonton International Airport,CYEG,Edmonton,CA,"{
  ""lat"": ""53.30970001"",
  ""lon"": ""-113.5800018""
}",CA-AB,Cloudy,4,22
$393 ,FALSE,Sheremetyevo International Airport,SVO,Moscow,RU,"{
  ""lat"": ""55.972599"",
  ""lon"": ""37.4146""
}",RU-MOS,Rain,"13,481.34","8,376.92",FALSE,0,No Delay,O0INKNP,12.48272494,748.963,Ministro Pistarini International Airport,EZE,Buenos Aires,AR,"{
  ""lat"": ""-34.8222"",
  ""lon"": ""-58.5358""
}",SE-BD,Rain,4,22
$632.33 ,FALSE,Duluth International Airport,DLH,Duluth,US,"{
  ""lat"": ""46.84209824"",
  ""lon"": ""-92.19360352""
}",US-MN,Rain,"7,709.00","4,790.15",FALSE,0,No Delay,86XND5D,6.42416318,385.45,Ciampino___G. B. Pastine International Airport,RM12,Rome,IT,"{
  ""lat"": ""41.7994"",
  ""lon"": ""12.5949""
}",IT-62,Rain,4,22
$919.03 ,FALSE,Wichita Mid Continent Airport,ICT,Wichita,US,"{
  ""lat"": ""37.64989853"",
  ""lon"": ""-97.43309784""
}",US-KS,Cloudy,"8,351.82","5,189.58",FALSE,0,No Delay,BAFI6T0,11.59974649,695.985,Verona Villafranca Airport,VR10,Verona,IT,"{
  ""lat"": ""45.395699"",
  ""lon"": ""10.8885""
}",IT-34,Clear,4,22
$565.82 ,FALSE,San Francisco International Airport,SFO,San Francisco,US,"{
  ""lat"": ""37.61899948"",
  ""lon"": ""-122.375""
}",US-CA,Clear,"9,516.35","5,913.19",FALSE,0,No Delay,Y2UAFSU,9.912864328,594.772,Beijing Capital International Airport,PEK,Beijing,CN,"{
  ""lat"": ""40.08010101"",
  ""lon"": ""116.5849991""
}",SE-BD,Clear,4,22
$434.15 ,FALSE,Oslo Gardermoen Airport,OSL,Oslo,NO,"{
  ""lat"": ""60.19390106"",
  ""lon"": ""11.10039997""
}",NO-02,Hail,"1,113.76",692.056,TRUE,330,Late Aircraft Delay,42NTNA0,6.927892875,415.674,Manchester Airport,MAN,Manchester,GB,"{
  ""lat"": ""53.35369873"",
  ""lon"": ""-2.274950027""
}",GB-ENG,Sunny,4,22
$841.68 ,FALSE,Vienna International Airport,VIE,Vienna,AT,"{
  ""lat"": ""48.11029816"",
  ""lon"": ""16.56970024""
}",AT-9,Clear,"8,194.79","5,092.01",TRUE,210,Late Aircraft Delay,AR2FX9Q,13.25570351,795.342,Kansas City International Airport,MCI,Kansas City,US,"{
  ""lat"": ""39.2976"",
  ""lon"": ""-94.713898""
}",US-MO,Rain,4,22
$281.97 ,FALSE,Chengdu Shuangliu International Airport,CTU,Chengdu,CN,"{
  ""lat"": ""30.57850075"",
  ""lon"": ""103.9469986""
}",SE-BD,Rain,"7,633.10","4,742.99",FALSE,0,No Delay,38DL0W5,6.360915824,381.655,Bari Karol Wojty__a Airport,BA02,Bari,IT,"{
  ""lat"": ""41.138901"",
  ""lon"": ""16.760599""
}",IT-75,Hail,4,22
$751.64 ,FALSE,Quad City International Airport,MLI,Moline,US,"{
  ""lat"": ""41.44850159"",
  ""lon"": ""-90.50749969""
}",US-IL,Thunder & Lightning,"11,855.12","7,366.43",FALSE,0,No Delay,PCCWV59,10.97696401,658.618,Al Maktoum International Airport,DWC,Jebel Ali,AE,"{
  ""lat"": ""24.896356"",
  ""lon"": ""55.161389""
}",SE-BD,Thunder & Lightning,4,22
$918.66 ,FALSE,Venice Marco Polo Airport,VE05,Venice,IT,"{
  ""lat"": ""45.505299"",
  ""lon"": ""12.3519""
}",IT-34,Clear,"7,902.83","4,910.59",FALSE,0,No Delay,B6RUKSM,7.317437713,439.046,Beijing Capital International Airport,PEK,Beijing,CN,"{
  ""lat"": ""40.08010101"",
  ""lon"": ""116.5849991""
}",SE-BD,Rain,4,22
$872.70 ,FALSE,Mariscal Sucre International Airport,UIO,Quito,EC,"{
  ""lat"": ""-0.129166667"",
  ""lon"": ""-78.3575""
}",EC-P,Clear,"4,864.95","3,022.94",FALSE,0,No Delay,8B72YLE,4.054123388,243.247,Des Moines International Airport,DSM,Des Moines,US,"{
  ""lat"": ""41.5340004"",
  ""lon"": ""-93.6631012""
}",US-IA,Rain,4,22
$469.67 ,FALSE,El Dorado International Airport,BOG,Bogota,CO,"{
  ""lat"": ""4.70159"",
  ""lon"": ""-74.1469""
}",CO-CUN,Sunny,"14,429.57","8,966.12",FALSE,0,No Delay,OJF1Q3Z,15.03080573,901.848,Brisbane International Airport,BNE,Brisbane,AU,"{
  ""lat"": ""-27.38419914"",
  ""lon"": ""153.1170044""
}",SE-BD,Rain,4,22
$493.80 ,FALSE,Narita International Airport,NRT,Tokyo,JP,"{
  ""lat"": ""35.76470184"",
  ""lon"": ""140.3860016""
}",SE-BD,Thunder & Lightning,"10,378.48","6,448.89",FALSE,0,No Delay,RLNIJPB,15.72496383,943.498,Montreal / Pierre Elliott Trudeau International Airport,YUL,Montreal,CA,"{
  ""lat"": ""45.47060013"",
  ""lon"": ""-73.74079895""
}",CA-QC,Hail,4,21
$565.01 ,FALSE,OR Tambo International Airport,JNB,Johannesburg,ZA,"{
  ""lat"": ""-26.1392"",
  ""lon"": ""28.246""
}",SE-BD,Clear,"13,785.46","8,565.89",FALSE,0,No Delay,HH5ZKCE,19.14646981,"1,148.79",Louisville International Standiford Field,SDF,Louisville,US,"{
  ""lat"": ""38.1744"",
  ""lon"": ""-85.736""
}",US-KY,Cloudy,4,21
$931.65 ,TRUE,Mariscal Sucre International Airport,UIO,Quito,EC,"{
  ""lat"": ""-0.129166667"",
  ""lon"": ""-78.3575""
}",SE-BD,Cloudy,"3,129.95","1,944.86",FALSE,0,No Delay,UA7SZ2A,2.484087557,149.045,Licenciado Benito Juarez International Airport,AICM,Mexico City,MX,"{
  ""lat"": ""19.4363"",
  ""lon"": ""-99.072098""
}",MX-DIF,Heavy Fog,4,21
$932.59 ,TRUE,Mariscal Sucre International Airport,UIO,Quito,EC,"{
  ""lat"": ""-0.129166667"",
  ""lon"": ""-78.3575""
}",SE-BD,Hail,"4,864.95","3,022.94",FALSE,0,No Delay,LU2NFP0,4.054123388,243.247,Des Moines International Airport,DSM,Des Moines,US,"{
  ""lat"": ""41.5340004"",
  ""lon"": ""-93.6631012""
}",US-IA,Heavy Fog,4,21
$275.44 ,FALSE,Guangzhou Baiyun International Airport,CAN,Guangzhou,CN,"{
  ""lat"": ""23.39240074"",
  ""lon"": ""113.2990036""
}",SE-BD,Clear,"5,864.80","3,644.22",FALSE,0,No Delay,BNTQC46,6.109164294,366.55,Al Maktoum International Airport,DWC,Jebel Ali,AE,"{
  ""lat"": ""24.896356"",
  ""lon"": ""55.161389""
}",SE-BD,Thunder & Lightning,4,21
$282.36 ,FALSE,Leonardo da Vinci - Fiumicino Airport,FCO,Rome,IT,"{
  ""lat"": ""41.8002778"",
  ""lon"": ""12.2388889""
}",SE-BD,Rain,958.018,595.285,FALSE,0,No Delay,B6KXKYV,1.330580698,79.835,Frankfurt am Main Airport,FRA,Frankfurt am Main,DE,"{
  ""lat"": ""50.033333"",
  ""lon"": ""8.570556""
}",DE-HE,Sunny,4,21
$634.64 ,FALSE,Ministro Pistarini International Airport,EZE,Buenos Aires,AR,"{
  ""lat"": ""-34.8222"",
  ""lon"": ""-58.5358""
}",SE-BD,Thunder & Lightning,"11,624.23","7,222.96",FALSE,0,No Delay,KVAQ7U5,9.686861376,581.212,Melbourne International Airport,MEL,Melbourne,AU,"{
  ""lat"": ""-37.673302"",
  ""lon"": ""144.843002""
}",SE-BD,Thunder & Lightning,4,21
$493.90 ,FALSE,Sheremetyevo International Airport,SVO,Moscow,RU,"{
  ""lat"": ""55.972599"",
  ""lon"": ""37.4146""
}",RU-MOS,Sunny,"2,351.95","1,461.43",TRUE,240,Carrier Delay,KKDGFD7,7.266591608,435.995,Pisa International Airport,PI05,Pisa,IT,"{
  ""lat"": ""43.683899"",
  ""lon"": ""10.3927""
}",IT-52,Sunny,4,21
$628.94 ,TRUE,Warsaw Chopin Airport,WAW,Warsaw,PL,"{
  ""lat"": ""52.16569901"",
  ""lon"": ""20.96710014""
}",PL-MZ,Thunder & Lightning,"8,427.17","5,236.40",TRUE,165,Carrier Delay,O4GG2VJ,14.45440447,867.264,Seattle Tacoma International Airport,SEA,Seattle,US,"{
  ""lat"": ""47.44900131"",
  ""lon"": ""-122.3089981""
}",US-WA,Heavy Fog,4,21
$314.48 ,FALSE,Zurich Airport,ZRH,Zurich,CH,"{
  ""lat"": ""47.464699"",
  ""lon"": ""8.54917""
}",CH-ZH,Cloudy,"1,765.77","1,097.20",TRUE,45,NAS Delay,LCPRTG7,2.481144019,148.869,Ataturk International Airport,IST,Istanbul,TR,"{
  ""lat"": ""40.97689819"",
  ""lon"": ""28.81459999""
}",TR-34,Cloudy,4,21
$420.70 ,FALSE,Falcone Borsellino Airport,PA03,Palermo,IT,"{
  ""lat"": ""38.175999"",
  ""lon"": ""13.091""
}",IT-82,Clear,"8,007.10","4,975.38",FALSE,0,No Delay,PM4MZFC,9.532260939,571.936,Cape Town International Airport,CPT,Cape Town,ZA,"{
  ""lat"": ""-33.96480179"",
  ""lon"": ""18.60169983""
}",SE-BD,Sunny,4,21
$128.01 ,FALSE,Zurich Airport,ZRH,Zurich,CH,"{
  ""lat"": ""47.464699"",
  ""lon"": ""8.54917""
}",CH-ZH,Cloudy,0,0,FALSE,0,No Delay,SDZQJAO,0,0,Zurich Airport,ZRH,Zurich,CH,"{
  ""lat"": ""47.464699"",
  ""lon"": ""8.54917""
}",CH-ZH,Hail,4,21
